,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ID,Input.plain,Input.tags,Input.number,Answer.WritingTexts,Approve,Reject
533,3OQQD2WO8I6HKCOKT3554J5XMXK3IQ,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:50 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:50 PST 2017,,,3AUQQEL7U5TSCA7HZPR65US42PH0VU,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:30:14 PST 2017,Sun Dec 03 00:30:22 PST 2017,Wed Dec 06 00:30:22 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,8,98% (165/169),98% (165/169),98% (165/169),644,23321 HIDDEN VALLEY RD,[23321] [HIDDEN] [VALLEY] [RD],4,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE,x,
534,38EHZ67RIMS4A7QZ9XAHF61N7B9GMR,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,33CID57104TLXXUK487JKJS9E3YL3Q,A26Y58YECZUZZG,Approved,Sun Dec 03 00:22:09 PST 2017,Sun Dec 03 00:22:22 PST 2017,Wed Dec 06 00:22:22 PST 2017,Sun Dec 03 11:14:08 PST 2017,,,13,98% (109/111),98% (109/111),98% (109/111),31,960 VALLEY HWY STE A,[960] [VALLEY] [HWY] [STE] [A],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
535,38EHZ67RIMS4A7QZ9XAHF61N7B9GMR,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3K5TEWLKGVB3J5OX3FGCBYS0OJXIV6,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:27:40 PST 2017,Sun Dec 03 00:27:47 PST 2017,Wed Dec 06 00:27:47 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,7,98% (165/169),98% (165/169),98% (165/169),31,960 VALLEY HWY STE A,[960] [VALLEY] [HWY] [STE] [A],5,STREET_NUMBER  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
536,38EHZ67RIMS4A7QZ9XAHF61N7B9GMR,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3RJSC4XJ10UBEGS2TY9T1WY5P1F05N,A2ZCFX0U2KQCSD,Approved,Sun Dec 03 00:26:34 PST 2017,Sun Dec 03 00:26:50 PST 2017,Wed Dec 06 00:26:50 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,16,90% (38/42),90% (38/42),90% (38/42),31,960 VALLEY HWY STE A,[960] [VALLEY] [HWY] [STE] [A],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
537,3IJ95K7NDXCASPBZLYPHSLQNC1JGNR,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3MB8LZR5BFTRTV2RPEZI159BPPKLK1,A26Y58YECZUZZG,Approved,Sun Dec 03 00:23:50 PST 2017,Sun Dec 03 00:24:03 PST 2017,Wed Dec 06 00:24:03 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,13,98% (109/111),98% (109/111),98% (109/111),661,1502 CENTER ST,[1502] [CENTER] [ST],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
538,3IJ95K7NDXCASPBZLYPHSLQNC1JGNR,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3SBEHTYCWN3KNZJ28Q3WIXWU60ZYIV,A2N7I0331X72Z7,Approved,Sun Dec 03 00:30:26 PST 2017,Sun Dec 03 00:31:17 PST 2017,Wed Dec 06 00:31:17 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,51,100% (68/68),100% (68/68),100% (68/68),661,1502 CENTER ST,[1502] [CENTER] [ST],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
539,3IJ95K7NDXCASPBZLYPHSLQNC1JGNR,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3WMOAN2SRBXVX6ZO0VT4G6OHAIRNVR,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:23:08 PST 2017,Sun Dec 03 00:23:11 PST 2017,Wed Dec 06 00:23:11 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,3,98% (165/169),98% (165/169),98% (165/169),661,1502 CENTER ST,[1502] [CENTER] [ST],3,STREET_NUMBER  STREET_NAME STREET_TYPE,x,
540,34O39PNDK68ZG6VGYJEK0U40XLGBRT,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3H7Z272LX77S4MZ7264QXMVAJZQPL6,A2N7I0331X72Z7,Approved,Sun Dec 03 00:18:15 PST 2017,Sun Dec 03 00:19:25 PST 2017,Wed Dec 06 00:19:25 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,70,100% (68/68),100% (68/68),100% (68/68),675,3303 S 35TH ST STE B-8,[3303] [S] [35TH] [ST] [STE] [B-8],6,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
541,34O39PNDK68ZG6VGYJEK0U40XLGBRT,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3IQ1VMJRYTKQGGSWOQJ32IFKKJA9AE,A3PEXUW9KS1ZR8,Approved,Sun Dec 03 00:36:21 PST 2017,Sun Dec 03 00:36:52 PST 2017,Wed Dec 06 00:36:52 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,31,100% (22/22),100% (22/22),100% (22/22),675,3303 S 35TH ST STE B-8,[3303] [S] [35TH] [ST] [STE] [B-8],6,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
542,34O39PNDK68ZG6VGYJEK0U40XLGBRT,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3O7L7BFSHEPMHU2B8PR2BU4EOOVEIX,A2ZCFX0U2KQCSD,Approved,Sun Dec 03 00:37:10 PST 2017,Sun Dec 03 00:37:51 PST 2017,Wed Dec 06 00:37:51 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,41,90% (38/42),90% (38/42),90% (38/42),675,3303 S 35TH ST STE B-8,[3303] [S] [35TH] [ST] [STE] [B-8],6,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
543,32CXT5U14G38U0PQZ1PFE31JWEZ8UV,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3CFVK00FWLLKUGH2NA5HRM4TOU16LI,A3FCCH0RDJ2E3R,Approved,Sun Dec 03 00:36:07 PST 2017,Sun Dec 03 00:36:27 PST 2017,Wed Dec 06 00:36:27 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,20,100% (57/57),100% (57/57),100% (57/57),1097,103 CRESTLOCH RD,[103] [CRESTLOCH] [RD],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
544,32CXT5U14G38U0PQZ1PFE31JWEZ8UV,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3EO896NRAWVK1O4EG21XMHJF4D5TJC,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:01:28 PST 2017,Sun Dec 03 00:01:35 PST 2017,Wed Dec 06 00:01:35 PST 2017,Sun Dec 03 00:10:26 PST 2017,,,7,98% (165/169),98% (165/169),98% (165/169),1097,103 CRESTLOCH RD,[103] [CRESTLOCH] [RD],3,STREET_NUMBER  STREET_NAME STREET_TYPE,x,
545,32CXT5U14G38U0PQZ1PFE31JWEZ8UV,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3XM0HYN6NKZEYGPFLKHMKR5QA2PEP8,A26Y58YECZUZZG,Approved,Sun Dec 03 00:19:32 PST 2017,Sun Dec 03 00:19:47 PST 2017,Wed Dec 06 00:19:47 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,15,98% (109/111),98% (109/111),98% (109/111),1097,103 CRESTLOCH RD,[103] [CRESTLOCH] [RD],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
546,3FBEFUUYRK51BDS40HBQUOTYJGH6AV,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3JJVG1YBEBXCY3VCRE6ILDUOG5CB5K,ALDHDBRTUI1NI,Approved,Sun Dec 03 00:31:36 PST 2017,Sun Dec 03 00:32:49 PST 2017,Wed Dec 06 00:32:49 PST 2017,Sun Dec 03 11:14:10 PST 2017,,,73,100% (9/9),100% (9/9),100% (9/9),1128,10011 173RD AVE SW,[10011] [173RD] [AVE] [SW],4,UNIT_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
547,3FBEFUUYRK51BDS40HBQUOTYJGH6AV,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3LPW2N6LKT2RU24IR5NDQ3MC5QJ5UV,A3FCCH0RDJ2E3R,Approved,Sun Dec 03 00:30:50 PST 2017,Sun Dec 03 00:31:11 PST 2017,Wed Dec 06 00:31:11 PST 2017,Sun Dec 03 11:14:09 PST 2017,,,21,100% (57/57),100% (57/57),100% (57/57),1128,10011 173RD AVE SW,[10011] [173RD] [AVE] [SW],4,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
548,3FBEFUUYRK51BDS40HBQUOTYJGH6AV,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3YDGXNSEOZUB0MT5AX3YPJY983W84D,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:27:52 PST 2017,Sun Dec 03 00:27:57 PST 2017,Wed Dec 06 00:27:57 PST 2017,Sun Dec 03 11:14:10 PST 2017,,,5,98% (165/169),98% (165/169),98% (165/169),1128,10011 173RD AVE SW,[10011] [173RD] [AVE] [SW],4,STREET_NUMBER  STREET_NAME STREET_TYPE POST_DIRECTION,x,
549,34KYK9TV2R8BHLVTD8EPQ49WJNZBSH,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,39K0FND3AHF5N0BQDZN874L4KIGAMD,A3FCCH0RDJ2E3R,Approved,Sun Dec 03 00:20:01 PST 2017,Sun Dec 03 00:21:04 PST 2017,Wed Dec 06 00:21:04 PST 2017,Sun Dec 03 11:14:10 PST 2017,,,63,100% (57/57),100% (57/57),100% (57/57),207,23095 BAIRD SPRINGS RD #B,[23095] [BAIRD] [SPRINGS] [RD] [#B],5,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE UNIT_NUMBER,x,
550,34KYK9TV2R8BHLVTD8EPQ49WJNZBSH,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,39LNWE0K4UW36QZXYP67FCQHACOIUH,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:27:21 PST 2017,Sun Dec 03 00:27:28 PST 2017,Wed Dec 06 00:27:28 PST 2017,Sun Dec 03 11:14:10 PST 2017,,,7,98% (165/169),98% (165/169),98% (165/169),207,23095 BAIRD SPRINGS RD #B,[23095] [BAIRD] [SPRINGS] [RD] [#B],5,STREET_NUMBER STREET_NAME  STREET_NAME STREET_TYPE UNIT_NUMBER,x,
551,34KYK9TV2R8BHLVTD8EPQ49WJNZBSH,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3RXCAC0YIRPRC2MP5Y5ZY8VCY858G0,A2N7I0331X72Z7,Approved,Sun Dec 03 00:30:46 PST 2017,Sun Dec 03 00:31:46 PST 2017,Wed Dec 06 00:31:46 PST 2017,Sun Dec 03 11:14:10 PST 2017,,,60,100% (68/68),100% (68/68),100% (68/68),207,23095 BAIRD SPRINGS RD #B,[23095] [BAIRD] [SPRINGS] [RD] [#B],5,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE UNIT_NUMBER,x,
552,3FI30CQHVKJ6UNXW6VBMPZD41Y26BQ,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3GNCZX450INB83835FF0O8FZPNRAP9,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:03:36 PST 2017,Sun Dec 03 00:03:46 PST 2017,Wed Dec 06 00:03:46 PST 2017,Sun Dec 03 11:14:10 PST 2017,,,10,98% (165/169),98% (165/169),98% (165/169),723,65 SIMMONS RD STE 1,[65] [SIMMONS] [RD] [STE] [1],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
553,3FI30CQHVKJ6UNXW6VBMPZD41Y26BQ,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3OVHNO1VE613KEDLCY4457PJKPVZDL,A3PEXUW9KS1ZR8,Approved,Sun Dec 03 00:36:02 PST 2017,Sun Dec 03 00:36:20 PST 2017,Wed Dec 06 00:36:20 PST 2017,Sun Dec 03 11:14:10 PST 2017,,,18,100% (22/22),100% (22/22),100% (22/22),723,65 SIMMONS RD STE 1,[65] [SIMMONS] [RD] [STE] [1],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
554,3FI30CQHVKJ6UNXW6VBMPZD41Y26BQ,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3X1FV8S5JXRPNEI2DRG9QMFK966GVD,A26Y58YECZUZZG,Approved,Sun Dec 03 00:32:33 PST 2017,Sun Dec 03 00:32:57 PST 2017,Wed Dec 06 00:32:57 PST 2017,Sun Dec 03 11:14:10 PST 2017,,,24,98% (109/111),98% (109/111),98% (109/111),723,65 SIMMONS RD STE 1,[65] [SIMMONS] [RD] [STE] [1],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
555,3O4VWC1GEW6DFN8QBLQ5GKKXZC93J2,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,37C0GNLMHF31W4TAAT7T89WOFLZ6D2,A26Y58YECZUZZG,Approved,Sun Dec 03 00:34:23 PST 2017,Sun Dec 03 00:34:42 PST 2017,Wed Dec 06 00:34:42 PST 2017,Sun Dec 03 11:14:11 PST 2017,,,19,98% (109/111),98% (109/111),98% (109/111),275,5898 MT BAKER HWY B,[5898] [MT] [BAKER] [HWY] [B],5,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE UNIT_NUMBER,x,
556,3O4VWC1GEW6DFN8QBLQ5GKKXZC93J2,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3HYA4D452RJACNO5EXQG6WIXBTCF24,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:22:28 PST 2017,Sun Dec 03 00:22:37 PST 2017,Wed Dec 06 00:22:37 PST 2017,Sun Dec 03 11:14:11 PST 2017,,,9,98% (165/169),98% (165/169),98% (165/169),275,5898 MT BAKER HWY B,[5898] [MT] [BAKER] [HWY] [B],5,STREET_NUMBER STREET_NAME  STREET_NAME STREET_TYPE UNIT_NUMBER,x,
557,3O4VWC1GEW6DFN8QBLQ5GKKXZC93J2,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3I3WADAZ9Q4WHXKLVJB4RXUNN4V5OI,A30BPA9Y2RTWUO,Approved,Sun Dec 03 00:30:18 PST 2017,Sun Dec 03 00:31:16 PST 2017,Wed Dec 06 00:31:16 PST 2017,Sun Dec 03 11:14:11 PST 2017,,,58,96% (23/24),96% (23/24),96% (23/24),275,5898 MT BAKER HWY B,[5898] [MT] [BAKER] [HWY] [B],5,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE UNIT_NUMBER,x,
558,3ZCC2DXSD744QF0DM6KYG1VYLHCYYW,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3OE22WJIGIOGNONGBXBGOEH31M5QUS,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:25:13 PST 2017,Sun Dec 03 00:25:17 PST 2017,Wed Dec 06 00:25:17 PST 2017,Sun Dec 03 11:14:11 PST 2017,,,4,98% (165/169),98% (165/169),98% (165/169),1336,1401 MOORE RD STE A,[1401] [MOORE] [RD] [STE] [A],5,STREET_NUMBER  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
559,3ZCC2DXSD744QF0DM6KYG1VYLHCYYW,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3PPTZCWALQKX9NHQHKAO56WI34KZQQ,A26Y58YECZUZZG,Approved,Sun Dec 03 00:24:26 PST 2017,Sun Dec 03 00:24:34 PST 2017,Wed Dec 06 00:24:34 PST 2017,Sun Dec 03 11:14:11 PST 2017,,,8,98% (109/111),98% (109/111),98% (109/111),1336,1401 MOORE RD STE A,[1401] [MOORE] [RD] [STE] [A],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
560,3ZCC2DXSD744QF0DM6KYG1VYLHCYYW,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3S06PH7KSR46PISD4NVCDD577AID1A,A3PEXUW9KS1ZR8,Approved,Sun Dec 03 00:22:08 PST 2017,Sun Dec 03 00:23:33 PST 2017,Wed Dec 06 00:23:33 PST 2017,Sun Dec 03 11:14:11 PST 2017,,,85,100% (22/22),100% (22/22),100% (22/22),1336,1401 MOORE RD STE A,[1401] [MOORE] [RD] [STE] [A],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
561,329E6HTMSW28Q7E8T6QHHZKAE193K1,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3L70J4KAZGM2J65D06O5OEYAB4OADV,A3FCCH0RDJ2E3R,Approved,Sun Dec 03 00:17:16 PST 2017,Sun Dec 03 00:17:47 PST 2017,Wed Dec 06 00:17:47 PST 2017,Sun Dec 03 11:14:11 PST 2017,,,31,100% (57/57),100% (57/57),100% (57/57),1249,30320 OLD 99 N,[30320] [OLD] [99] [N],4,STREET_NUMBER STREET_NAME STREET_NAME POST_DIRECTION,x,
562,329E6HTMSW28Q7E8T6QHHZKAE193K1,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3PH3VY7DJLX2TKDCTT9UXVE4R51WZR,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:22:53 PST 2017,Sun Dec 03 00:22:58 PST 2017,Wed Dec 06 00:22:58 PST 2017,Sun Dec 03 11:14:11 PST 2017,,,5,98% (165/169),98% (165/169),98% (165/169),1249,30320 OLD 99 N,[30320] [OLD] [99] [N],4,STREET_NUMBER  STREET_NAME STREET_TYPE POST_DIRECTION,x,
563,329E6HTMSW28Q7E8T6QHHZKAE193K1,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:51 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:51 PST 2017,,,3WEV0KO0OMS6J2R7H6AW9ESGXAWDSV,A2ZCFX0U2KQCSD,Approved,Sun Dec 03 00:29:31 PST 2017,Sun Dec 03 00:29:53 PST 2017,Wed Dec 06 00:29:53 PST 2017,Sun Dec 03 11:14:11 PST 2017,,,22,90% (38/42),90% (38/42),90% (38/42),1249,30320 OLD 99 N,[30320] [OLD] [99] [N],4,STREET_NUMBER STREET_NAME UNKNOWN POST_DIRECTION,x,
