,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ID,Input.plain,Input.tags,Input.number,Answer.WritingTexts,Approve,Reject
423,3IYI9285WS01SN494E169NOR5PMJCG,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,33LK57MYLT59M3W39OZT06BJLS5ZSF,A2N7I0331X72Z7,Submitted,Sun Dec 03 00:24:45 PST 2017,Sun Dec 03 00:25:09 PST 2017,Wed Dec 06 00:25:09 PST 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),97,19020 SR 203   STE B,[19020] [SR] [203] [STE] [B],5,STREET_NUMBER STREET_NAME STREET_NAME UNIT_TYPE UNIT_NUMBER,x,
424,3IYI9285WS01SN494E169NOR5PMJCG,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3AMW0RGHOD2ISM2SEJK5AEZZOUQNP6,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:22:08 PST 2017,Sun Dec 03 00:22:22 PST 2017,Wed Dec 06 00:22:22 PST 2017,,,,14,100% (3/3),100% (3/3),100% (3/3),97,19020 SR 203   STE B,[19020] [SR] [203] [STE] [B],5,STREET_NUMBER   STREET_TYPE STREET_NAME UNIT_TYPE UNIT_NUMBER,x,
425,3IYI9285WS01SN494E169NOR5PMJCG,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3QHK8ZVMIMIQ0SYXJ1MP22QL2VCBL8,ALDHDBRTUI1NI,Submitted,Sun Dec 03 00:36:14 PST 2017,Sun Dec 03 00:36:54 PST 2017,Wed Dec 06 00:36:54 PST 2017,,,,40,0% (0/0),0% (0/0),0% (0/0),97,19020 SR 203   STE B,[19020] [SR] [203] [STE] [B],5,STREET_NUMBER STREET_NAME UNIT_NUMBER UNIT_TYPE UNIT_NUMBER,x,
426,3566S7OX5DJOLPT9N8NPP10RAXV171,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3HWRJOOET52BB857D1LGFWA1XMWSE2,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:19:42 PST 2017,Sun Dec 03 00:19:55 PST 2017,Wed Dec 06 00:19:55 PST 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),614,26320 STERETT RD N,[26320] [STERETT] [RD] [N],4,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
427,3566S7OX5DJOLPT9N8NPP10RAXV171,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3S4AW7T80BI6FTDO4MC2UOKFS3UL4B,A2N7I0331X72Z7,Submitted,Sun Dec 03 00:22:15 PST 2017,Sun Dec 03 00:22:52 PST 2017,Wed Dec 06 00:22:52 PST 2017,,,,37,0% (0/0),0% (0/0),0% (0/0),614,26320 STERETT RD N,[26320] [STERETT] [RD] [N],4,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
428,3566S7OX5DJOLPT9N8NPP10RAXV171,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3ZAZR5XV01ITFM77C29TL171ZPIZCK,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:05:51 PST 2017,Sun Dec 03 00:05:57 PST 2017,Wed Dec 06 00:05:57 PST 2017,,,,6,100% (3/3),100% (3/3),100% (3/3),614,26320 STERETT RD N,[26320] [STERETT] [RD] [N],4,STREET_NUMBER  STREET_NAME STREET_TYPE POST_DIRECTION,x,
429,37SDSEDIN92SL3YSXDFV31WMLH118O,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,379J5II41OGO7VAHTSOF3AW65SOLEH,A2ZCFX0U2KQCSD,Submitted,Sun Dec 03 00:23:10 PST 2017,Sun Dec 03 00:23:36 PST 2017,Wed Dec 06 00:23:36 PST 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),1333,5373 GUIDE MERIDIAN RD #C1-2,[5373] [GUIDE] [MERIDIAN] [RD] [#] [C1-] [2],7,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_NUMBER,,x
430,37SDSEDIN92SL3YSXDFV31WMLH118O,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3OONKJ5DKCJY6D1UWT2HUJUFX0HBOP,ALDHDBRTUI1NI,Submitted,Sun Dec 03 00:36:55 PST 2017,Sun Dec 03 00:37:47 PST 2017,Wed Dec 06 00:37:47 PST 2017,,,,52,0% (0/0),0% (0/0),0% (0/0),1333,5373 GUIDE MERIDIAN RD #C1-2,[5373] [GUIDE] [MERIDIAN] [RD] [#] [C1-] [2],7,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE UNIT_NUMBER UNIT_NUMBER UNIT_NUMBER,x,
431,37SDSEDIN92SL3YSXDFV31WMLH118O,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3Z2R0DQ0JHEI69O9JM6AOEXXZSYE2M,A30BPA9Y2RTWUO,Submitted,Sun Dec 03 00:31:16 PST 2017,Sun Dec 03 00:33:30 PST 2017,Wed Dec 06 00:33:30 PST 2017,,,,134,0% (0/0),0% (0/0),0% (0/0),1333,5373 GUIDE MERIDIAN RD #C1-2,[5373] [GUIDE] [MERIDIAN] [RD] [#] [C1-] [2],7,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE UNIT_NUMBER UNIT_NUMBER UNIT_NUMBER,x,
432,3XABXM4AJ15G27I9IS5A424UTTT8QQ,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3P59JYT76LKKVS669HV5N0XY22KT2Q,A30BPA9Y2RTWUO,Submitted,Sun Dec 03 00:23:28 PST 2017,Sun Dec 03 00:24:18 PST 2017,Wed Dec 06 00:24:18 PST 2017,,,,50,0% (0/0),0% (0/0),0% (0/0),474,8213 STEAM BOAT ISLAND RD NW,[8213] [STEAM] [BOAT] [ISLAND] [RD] [NW],6,STREET_NUMBER STREET_NAME STREET_NAME STREET_NAME STREET_TYPE POST_DIRECTION,x,
433,3XABXM4AJ15G27I9IS5A424UTTT8QQ,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3WR9XG3T63B708OM0SBSBJ2EXJP74O,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:14:12 PST 2017,Sun Dec 03 00:14:26 PST 2017,Wed Dec 06 00:14:26 PST 2017,,,,14,100% (3/3),100% (3/3),100% (3/3),474,8213 STEAM BOAT ISLAND RD NW,[8213] [STEAM] [BOAT] [ISLAND] [RD] [NW],6,STREET_NUMBER STREET_NAME STREET_NAME  STREET_NAME STREET_TYPE POST_DIRECTION,x,
434,3XABXM4AJ15G27I9IS5A424UTTT8QQ,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3Z2R0DQ0JHEI69O9JM6AOEXXZSXE2L,A3FCCH0RDJ2E3R,Submitted,Sun Dec 03 00:12:39 PST 2017,Sun Dec 03 00:13:12 PST 2017,Wed Dec 06 00:13:12 PST 2017,,,,33,0% (0/0),0% (0/0),0% (0/0),474,8213 STEAM BOAT ISLAND RD NW,[8213] [STEAM] [BOAT] [ISLAND] [RD] [NW],6,STREET_NUMBER STREET_NAME STREET_NAME STREET_NAME STREET_TYPE POST_DIRECTION,x,
435,31GECDVA9JM0OBG1A4UEEJRCNXR665,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,33ISQZVXPPMG7TWXKOPLA36GQ7XCCZ,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:14:43 PST 2017,Sun Dec 03 00:14:51 PST 2017,Wed Dec 06 00:14:51 PST 2017,,,,8,100% (3/3),100% (3/3),100% (3/3),1044,2232 PORT OF TACOMA RD,[2232] [PORT] [OF] [TACOMA] [RD],5,STREET_NUMBER STREET_NAME STREET_NAME  STREET_NAME STREET_TYPE,x,
436,31GECDVA9JM0OBG1A4UEEJRCNXR665,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,369J354OFDA48O31CJ81EUZLSDEG6L,A2N7I0331X72Z7,Submitted,Sun Dec 03 00:28:26 PST 2017,Sun Dec 03 00:28:47 PST 2017,Wed Dec 06 00:28:47 PST 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),1044,2232 PORT OF TACOMA RD,[2232] [PORT] [OF] [TACOMA] [RD],5,STREET_NUMBER STREET_NAME STREET_NAME STREET_NAME STREET_TYPE,x,
437,31GECDVA9JM0OBG1A4UEEJRCNXR665,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3MH9DQ757WCPAZT28164U0D1VZXGUO,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:32:12 PST 2017,Sun Dec 03 00:32:54 PST 2017,Wed Dec 06 00:32:54 PST 2017,,,,42,0% (0/0),0% (0/0),0% (0/0),1044,2232 PORT OF TACOMA RD,[2232] [PORT] [OF] [TACOMA] [RD],5,STREET_NUMBER STREET_NAME STREET_NAME STREET_NAME STREET_TYPE,x,
438,36GJS3V78VQE9ZKE60XPZE963HEGJN,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,37Q970SNZE8CR7BV1DQ18CR78DSS1J,A2N7I0331X72Z7,Submitted,Sun Dec 03 00:17:15 PST 2017,Sun Dec 03 00:18:44 PST 2017,Wed Dec 06 00:18:44 PST 2017,,,,89,0% (0/0),0% (0/0),0% (0/0),1083,16212 MAY CREEK ROAD,[16212] [MAY] [CREEK] [ROAD],4,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE,x,
439,36GJS3V78VQE9ZKE60XPZE963HEGJN,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3KOPY89HM82F276K1NV644FHAETJ3M,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:07:27 PST 2017,Sun Dec 03 00:07:36 PST 2017,Wed Dec 06 00:07:36 PST 2017,,,,9,100% (3/3),100% (3/3),100% (3/3),1083,16212 MAY CREEK ROAD,[16212] [MAY] [CREEK] [ROAD],4,STREET_NUMBER  STREET_NAME STREET_NAME STREET_TYPE,x,
440,36GJS3V78VQE9ZKE60XPZE963HEGJN,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3TEM0PF1Q5X6IT7V84RCZ8MX2ID0DV,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:27:31 PST 2017,Sun Dec 03 00:27:43 PST 2017,Wed Dec 06 00:27:43 PST 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),1083,16212 MAY CREEK ROAD,[16212] [MAY] [CREEK] [ROAD],4,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE,x,
441,3KL228NDMVM9KJQWOLX10T9JI6EGKM,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3137ONMDKG58L3WGI1RZQIRY9B3GE7,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:29:07 PST 2017,Sun Dec 03 00:29:22 PST 2017,Wed Dec 06 00:29:22 PST 2017,,,,15,100% (3/3),100% (3/3),100% (3/3),1108,"421 CHESAW RD LOT 1, UNIT A   ","[421] [CHESAW] [RD] [LOT] [1,] [UNIT] [A]",7,STREET_NUMBER  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER UNIT_TYPE UNIT_NUMBER,x,
442,3KL228NDMVM9KJQWOLX10T9JI6EGKM,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3IO1LGZLK9XPF9XJTLWDMHIN4U268W,A3KEFITPAE1NFJ,Submitted,Sun Dec 03 00:33:06 PST 2017,Sun Dec 03 00:34:58 PST 2017,Wed Dec 06 00:34:58 PST 2017,,,,112,0% (0/0),0% (0/0),0% (0/0),1108,"421 CHESAW RD LOT 1, UNIT A   ","[421] [CHESAW] [RD] [LOT] [1,] [UNIT] [A]",7,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_TYPE UNIT_NUMBER UNIT_NUMBER,x,
443,3KL228NDMVM9KJQWOLX10T9JI6EGKM,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3LYA37P8IQNFGMGFY1AON2D6DV7BK5,A2RT2J7TYQRAZV,Submitted,Sun Dec 03 00:36:02 PST 2017,Sun Dec 03 00:38:08 PST 2017,Wed Dec 06 00:38:08 PST 2017,,,,126,0% (0/0),0% (0/0),0% (0/0),1108,"421 CHESAW RD LOT 1, UNIT A   ","[421] [CHESAW] [RD] [LOT] [1,] [UNIT] [A]",7,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER UNIT_TYPE UNIT_NUMBER,x,
444,3TZDZ3Y0JS6SZ8H225L93XRX5NJ19D,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,386CSBG1OZMVLDXFFFDD883NY0N6Q6,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:12:05 PST 2017,Sun Dec 03 00:13:04 PST 2017,Wed Dec 06 00:13:04 PST 2017,,,,59,100% (3/3),100% (3/3),100% (3/3),646,126 NEWMAN CREEK RD,[126] [NEWMAN] [CREEK] [RD],4,STREET_NUMBER  STREET_NAME STREET_NAME STREET_TYPE,x,
445,3TZDZ3Y0JS6SZ8H225L93XRX5NJ19D,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3WRFBPLXRAOBLXX5GLNYXBWYJYZ3NB,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:34:43 PST 2017,Sun Dec 03 00:34:49 PST 2017,Wed Dec 06 00:34:49 PST 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),646,126 NEWMAN CREEK RD,[126] [NEWMAN] [CREEK] [RD],4,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE,x,
446,3TZDZ3Y0JS6SZ8H225L93XRX5NJ19D,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3Z7ISHFUH0VR3JHUVQTOJFBI9YZ8ZP,A3PEXUW9KS1ZR8,Submitted,Sun Dec 03 00:34:58 PST 2017,Sun Dec 03 00:35:26 PST 2017,Wed Dec 06 00:35:26 PST 2017,,,,28,0% (0/0),0% (0/0),0% (0/0),646,126 NEWMAN CREEK RD,[126] [NEWMAN] [CREEK] [RD],4,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE,x,
447,3S4TINXCC0NWJT306RXG6ZZVMYWBOK,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,34S6N1K2ZVJ0R51JJTWLODTJX8GLHX,A2ZCFX0U2KQCSD,Submitted,Sun Dec 03 00:23:36 PST 2017,Sun Dec 03 00:23:55 PST 2017,Wed Dec 06 00:23:55 PST 2017,,,,19,0% (0/0),0% (0/0),0% (0/0),1056,3049 BAKIE RD,[3049] [BAKIE] [RD],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
448,3S4TINXCC0NWJT306RXG6ZZVMYWBOK,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,37TRT2X24QRK52AXGGACMNDTY66JBD,A1TMWL3SVPWWMM,Submitted,Sun Dec 03 00:09:30 PST 2017,Sun Dec 03 00:10:01 PST 2017,Wed Dec 06 00:10:01 PST 2017,,,,31,0% (0/0),0% (0/0),0% (0/0),1056,3049 BAKIE RD,[3049] [BAKIE] [RD],3,[3049] [BAKIE] [RD],,x
449,3S4TINXCC0NWJT306RXG6ZZVMYWBOK,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3TE3O8573087FDTE5SQANLWGEHO2RN,A3PEXUW9KS1ZR8,Submitted,Sun Dec 03 00:26:12 PST 2017,Sun Dec 03 00:26:34 PST 2017,Wed Dec 06 00:26:34 PST 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),1056,3049 BAKIE RD,[3049] [BAKIE] [RD],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
450,3KA7IJSNW65E4TF1LRAVVZ4LW3SBP1,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:50 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:50 PST 2017,,,3FTF2T8WLRINNTVZPVFVK7CBC2C9WO,A30BPA9Y2RTWUO,Submitted,Sun Dec 03 00:14:30 PST 2017,Sun Dec 03 00:15:34 PST 2017,Wed Dec 06 00:15:34 PST 2017,,,,64,0% (0/0),0% (0/0),0% (0/0),321,1250 W SCHREIBER RD,[1250] [W] [SCHREIBER] [RD],4,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE,x,
451,3KA7IJSNW65E4TF1LRAVVZ4LW3SBP1,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:50 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:50 PST 2017,,,3IGI0VL647K07MQRZJ7QLEU9EPUNOP,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:21:55 PST 2017,Sun Dec 03 00:22:01 PST 2017,Wed Dec 06 00:22:01 PST 2017,,,,6,100% (3/3),100% (3/3),100% (3/3),321,1250 W SCHREIBER RD,[1250] [W] [SCHREIBER] [RD],4,STREET_NUMBER  PRE_DIRECTION STREET_NAME STREET_TYPE,x,
452,3KA7IJSNW65E4TF1LRAVVZ4LW3SBP1,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:50 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:50 PST 2017,,,3M0BCWMB8VW6BMAWNFTRBD7102FWBL,A19HF1LN75N8EC,Submitted,Sun Dec 03 00:32:47 PST 2017,Sun Dec 03 00:33:16 PST 2017,Wed Dec 06 00:33:16 PST 2017,,,,29,0% (0/0),0% (0/0),0% (0/0),321,1250 W SCHREIBER RD,[1250] [W] [SCHREIBER] [RD],4,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_NAME,x,
453,37J05LC5AXJBXFAN4AWHTT69QPYJDG,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:50 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:50 PST 2017,,,37U1UTWH9VMI1SV3L9ZBXC9J0HG8RW,AC758U1CSEF8Z,Submitted,Sun Dec 03 00:33:57 PST 2017,Sun Dec 03 00:35:21 PST 2017,Wed Dec 06 00:35:21 PST 2017,,,,84,0% (0/0),0% (0/0),0% (0/0),1006,6123 199TH AVE SE  STE 2,[6123] [199TH] [AVE] [SE] [STE] [2],6,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
454,37J05LC5AXJBXFAN4AWHTT69QPYJDG,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:50 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:50 PST 2017,,,3U84XHCDICDQKIUSJN3B23VD7C2Z48,A3FCCH0RDJ2E3R,Submitted,Sun Dec 03 00:34:45 PST 2017,Sun Dec 03 00:35:26 PST 2017,Wed Dec 06 00:35:26 PST 2017,,,,41,0% (0/0),0% (0/0),0% (0/0),1006,6123 199TH AVE SE  STE 2,[6123] [199TH] [AVE] [SE] [STE] [2],6,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
